,household_key,coef,ascending
2132,686,[ 0.          0.32538689 -0.00042133],1
2133,1604,[ 0.00000000e+00 -2.63619766e-02  3.48119867e-05],1
2134,792,[ 0.          0.11455056 -0.00014367],1
2135,1449,[ 0.          0.13009859 -0.00017579],1
2136,2047,[ 0.         -0.15658679  0.00023178],1
2137,1411,[ 0.         -0.49281211  0.0006878 ],1
2138,2210,[ 0.         -0.118908    0.00036954],1
2139,233,[ 0.         -0.16120324  0.00035286],1
2140,1221,[ 0.          0.68525426 -0.00088276],1
2141,2169,[ 0.00000000e+00 -5.97840109e-02  6.00428572e-05],1
2142,1209,[ 0.00000000e+00  5.76762852e-02 -4.77378331e-05],1
2143,1728,[ 0.00000000e+00  2.44751522e-01 -1.02992585e-04],1
2144,2029,[0.00000000e+00 3.32761282e-02 4.54104336e-06],1
2145,1697,[ 0.          0.11600681 -0.00014074],1
2146,1298,[ 0.00000000e+00  9.28553096e-02 -8.90623795e-05],1
2147,1570,[ 0.          0.17622587 -0.00022603],1
2148,1734,[ 0.00000000e+00  2.83132966e-02 -4.56391411e-05],1
2149,1657,[ 0.00000000e+00 -5.26920503e-02  7.92961262e-05],1
2150,1023,[ 0.         -0.126386    0.00028136],1
2151,1473,[ 0.         -0.21955225  0.00022418],1
2152,2284,[ 0.         -0.1908965   0.00019979],1
2153,1574,[0.00000000e+00 1.38816078e-01 6.08746545e-05],1
2154,1568,[ 0.         -0.17994934  0.00021248],1
2155,1982,[ 0.00000000e+00 -3.36216150e-02  4.03448724e-05],1
2156,1425,[ 0.00000000e+00  2.47970785e-02 -7.81971295e-05],1
2157,2235,[ 0.         -0.28202099  0.00030161],1
2158,2199,[ 0.00000000e+00  5.94192382e-02 -7.85278260e-05],1
2159,1053,[ 0.          0.24210679 -0.00026918],1
2160,1732,[ 0.0000000e+00  3.8440362e-02 -7.3437848e-05],1
2161,1215,[ 0.         -1.19524276  0.0016314 ],1
2162,2221,[ 0.00000000e+00 -4.11053880e-02  5.77254386e-05],1
2163,865,[ 0.         -0.33898545  0.00034281],1
2164,1188,[ 0.         -0.14900256  0.00017382],1
2165,2119,[ 0.00000000e+00  1.35496648e-01 -8.66903473e-05],1
2166,1162,[ 0.         -0.08206031  0.00017536],1
2167,1892,[ 0.00000000e+00  7.60086969e-02 -8.29723772e-05],1
2168,1702,[ 0.          0.53030962 -0.00054307],1
2169,1198,[ 0.00000000e+00 -7.96858222e-02  9.74248035e-05],1
2170,2313,[ 0.00000000e+00  5.95561762e-02 -7.68569595e-05],1
2171,959,[ 0.         -0.04486214  0.00010503],1
2172,2323,[ 0.         -0.15460417  0.00022546],1
2173,1987,[ 0.          0.16554586 -0.00018128],1
2174,203,[ 0.          0.22179159 -0.00027272],1
2175,837,[ 0.00000000e+00  4.55308533e-02 -1.65558721e-05],1
2176,1624,[ 0.          0.23438287 -0.00025161],1
2177,2138,[ 0.00000000e+00  5.34002492e-02 -6.32105346e-05],1
2178,326,[ 0.         -0.16028004  0.00021097],1
2179,1543,[ 0.         -0.08587855  0.00020116],1
2180,1259,[ 0.         -0.10147195  0.00011677],1
2181,1400,[ 0.         -0.0871895   0.00010197],1
2182,1423,[ 0.00000000e+00  5.20945496e-02 -2.19284540e-05],1
2183,261,[ 0.         -0.14709169  0.00022047],1
2184,2129,[ 0.00000000e+00  6.58950741e-02 -3.04304574e-05],1
2185,2261,[ 0.         -0.05849609  0.00011987],1
2186,1247,[ 0.00000000e+00  2.10855930e-02 -4.04861935e-05],1
2187,288,[ 0.00000000e+00 -1.30178940e-01  1.30147468e-04],1
2188,1694,[ 0.00000000e+00  5.21809888e-02 -3.93132611e-05],1
2189,1530,[ 0.          0.0862103  -0.00010138],1
2190,2166,[ 0.          0.08658804 -0.00013912],1
2191,389,[ 0.          0.05558182 -0.00010009],1
2192,497,[ 0.         -0.2676061   0.00029584],1
2193,1802,[ 0.00000000e+00  2.21662684e-01 -1.39270001e-04],1
2194,250,[ 0.00000000e+00 -1.03884807e-02  7.79015203e-05],1
2195,1386,[ 0.00000000e+00 -2.71459183e-02  1.42570840e-05],1
2196,558,[ 0.00000000e+00 -4.74490661e-02  6.30818524e-06],1
2197,373,[ 0.00000000e+00  4.49857210e-02 -6.31363427e-05],1
2198,429,[ 0.00000000e+00 -6.61695871e-02  7.54039343e-05],1
2199,1484,[ 0.00000000e+00 -1.65655744e-01  1.50413853e-04],1
2200,1064,[0.00000000e+00 8.11478802e-02 9.22333340e-05],1
2201,299,[ 0.00000000e+00 -7.61531327e-02  9.11358376e-05],1
2202,610,[ 0.00000000e+00  7.20062249e-03 -7.42681093e-05],1
2203,1907,[ 0.00000000e+00 -5.03098044e-02  9.18374795e-05],1
2204,296,[ 0.00000000e+00 -5.06050018e-02  6.70516012e-05],1
2205,396,[ 0.         -0.04777807  0.00010395],1
2206,1249,[ 0.         -0.11416169  0.00023434],1
2207,2438,[ 0.00000000e+00 -5.97155838e-02  8.67652719e-05],1
2208,1227,[0.00000000e+00 5.15013421e-03 8.65312790e-06],1
2209,1727,[0.00000000e+00 2.13467883e-06 4.84572094e-04],1
2210,268,[ 0.         -0.28731772  0.00041428],1
2211,527,[ 0.          0.09795451 -0.00010785],1
2212,975,[ 0.00000000e+00 -4.89313625e-02  4.69572645e-05],1
2213,768,[ 0.00000000e+00 -2.03260547e-02  3.92102778e-05],1
2214,1965,[ 0.00000000e+00  5.24605469e-02 -8.31971106e-05],1
2215,525,[ 0.         -0.15967365  0.00019024],1
2216,47,[ 0.00000000e+00  2.81989728e-02 -3.45251027e-05],1
2217,2369,[ 0.00000000e+00  3.95923961e-02 -2.39091963e-05],1
2218,623,[ 0.00000000e+00 -9.80766952e-02 -1.58730177e-05],1
2219,23,[ 0.         -0.39628014  0.00042181],1
2221,1039,[ 0.00000000e+00 -1.59131191e-01  1.30656957e-04],1
2222,1686,[ 0.00000000e+00 -1.06382276e-01  1.04398433e-04],1
2223,2268,[ 0.00000000e+00  1.87908247e-02 -4.67249427e-05],1
2224,218,[ 0.00000000e+00 -2.21665508e-02  6.77984150e-05],1
2225,2426,[ 0.00000000e+00 -3.43217192e-03 -3.15302773e-05],1
2226,452,[ 0.         -0.08392224  0.0002195 ],1
2227,1159,[ 0.         -0.11484947  0.00013042],1
2228,847,[ 0.          0.1479993  -0.00017812],1
2229,400,[ 0.          0.21331023 -0.00022455],1
2230,1337,[ 0.          0.0671979  -0.00013337],1
2231,1362,[ 0.00000000e+00 -5.44846551e-03  1.73259482e-05],1
2232,1043,[ 0.         -0.24220849  0.00035416],1
2233,1047,[ 0.00000000e+00 -4.24886759e-02  3.54369463e-05],1
2234,871,[ 0.         -0.16853749  0.00022484],1
2235,1649,[ 0.00000000e+00 -7.33993715e-02  9.34814676e-05],1
2236,1073,[ 0.00000000e+00 -3.47640680e-02  2.94755574e-05],1
2237,1560,[ 0.         -0.19555014  0.00030614],1
2238,721,[ 0.00000000e+00 -4.42137836e-02  4.65282555e-05],1
2239,1924,[ 0.00000000e+00 -3.89339348e-02  9.81257457e-05],1
2240,1119,[ 0.         -0.17598547  0.00017891],1
2241,1276,[ 0.00000000e+00 -1.84749288e-02 -1.52036267e-05],1
2242,1764,[ 0.          0.7831865  -0.00091584],1
2243,1475,[ 0.00000000e+00 -1.50778389e-02  7.97714225e-05],1
2244,2100,[ 0.         -0.20269707  0.00022014],1
2245,2055,[ 0.         -0.11612515  0.0001252 ],1
2246,2326,[ 0.         -0.14101352  0.00020597],1
2247,2296,[ 0.         -0.387207    0.00044147],1
2248,2014,[ 0.         -0.06172261  0.00014839],1
2249,89,[ 0.00000000e+00  5.25718683e-02 -1.41388853e-05],1
2250,136,[ 0.          0.19984695 -0.00029502],1
2251,1911,[ 0.00000000e+00  1.59806660e-02 -1.08399882e-05],1
2252,2030,[ 0.00000000e+00  1.16091399e-02 -5.16823896e-05],1
2253,1223,[ 0.00000000e+00  2.42405417e-01 -2.25508524e-04],1
2254,1294,[ 0.00000000e+00  4.84482594e-01 -4.82683543e-04],1
2255,11,[ 0.         -0.11141392  0.00018453],1
2256,633,[ 0.         -0.17710056  0.00018904],1
2257,33,[ 0.00000000e+00 -6.62034825e-02  6.09834079e-05],1
2258,1085,[ 0.00000000e+00  1.08201794e-01 -9.81019545e-05],1
2259,450,[ 0.00000000e+00  3.28355442e-02 -3.84515632e-05],1
2260,1563,[ 0.         -0.2587458   0.00036017],1
2261,833,[ 0.          0.45635417 -0.00080184],1
2262,978,[ 0.         -0.85615547  0.00098343],1
2263,1625,[ 0.0000000e+00 -1.8014009e-02  5.4448141e-05],1
2264,1072,[ 0.         -0.07679887  0.00011785],1
2265,625,[ 0.         -0.22833331  0.00026968],1
2266,155,[ 0.          0.20520759 -0.00029539],1
2267,1226,[ 0.00000000e+00  6.34469861e-02 -1.24047560e-05],1
2268,398,[ 0.00000000e+00 -2.98103586e-01  2.87935735e-04],1
2269,2117,[ 0.00000000e+00 -4.72589923e-02  9.10178229e-05],1
2270,1177,[ 0.00000000e+00 -1.10308223e-02  3.94071066e-05],1
2271,2289,[ 0.00000000e+00 -5.56496385e-03  1.44577911e-05],1
2272,2159,[ 0.00000000e+00  5.79257188e-02 -7.46692335e-05],1
2273,1152,[ 0.00000000e+00 -5.14944143e-02  6.18113081e-05],1
2274,534,[ 0.00000000e+00  5.72981066e-03 -4.65925116e-06],1
2275,2479,[ 0.          0.11546747 -0.00016453],1
2276,1703,[ 0.00000000e+00 -1.74866284e-02  2.65354172e-05],1
2277,797,[ 0.00000000e+00 -7.35180041e-02  6.54744166e-05],1
2278,1900,[ 0.         -0.23236772  0.00035918],1
2279,835,[ 0.          0.15356053 -0.00018133],1
2280,446,[ 0.00000000e+00 -2.18798701e-02  3.47993931e-05],1
2281,1874,[ 0.         -0.15012951  0.00019157],1
2282,680,[ 0.          0.15802335 -0.00016965],1
2283,2175,[ 0.         -0.41965483  0.0005501 ],1
2284,478,[ 0.         -0.13121422  0.00014523],1
2285,2214,[ 0.         -0.30110921  0.00039255],1
2286,2226,[ 0.00000000e+00  1.01818984e-01 -8.41266452e-05],1
2287,2408,[ 0.         -0.29533628  0.00044421],1
2288,336,[ 0.00000000e+00  1.15928978e-01 -3.76367416e-05],1
2289,1977,[0.00000000e+00 3.99517942e-02 1.08183418e-05],1
2290,1375,[ 0.          0.09032558 -0.00015818],1
2291,754,[ 0.00000000e+00 -1.39120406e-01  5.79733239e-05],1
2292,2236,[ 0.00000000e+00  3.47292977e-02 -6.68740434e-05],1
2293,2403,[ 0.00000000e+00 -3.43293814e-02  7.36240545e-05],1
2294,1127,[ 0.          0.40757954 -0.00047474],1
2295,2031,[ 0.         -0.24094337  0.00043023],1
2296,1456,[ 0.00000000e+00  2.67106946e-02 -7.48873327e-05],1
2297,1623,[ 0.          0.11687223 -0.00011705],1
2298,252,[ 0.00000000e+00 -7.52854692e-02  9.24184058e-05],1
2299,348,[ 0.         -0.11257035  0.00019125],1
2300,855,[ 0.00000000e+00 -4.52238243e-02  3.28214024e-05],1
2301,331,[ 0.00000000e+00  2.94203176e-02 -1.12024212e-05],1
2302,1414,[ 0.00000000e+00  1.36914871e-01 -1.36758800e-04],1
2303,962,[ 0.         -0.12010052  0.0001485 ],1
2304,1399,[ 0.00000000e+00  8.09315973e-02 -9.54697272e-05],1
2305,260,[ 0.00000000e+00  1.26919354e-01 -1.18696904e-04],1
2306,154,[ 0.00000000e+00 -6.95970290e-02  8.38609928e-05],1
2307,104,[ 0.         -0.03575027  0.00016871],1
2308,854,[ 0.         -0.11649254  0.00020003],1
2309,1478,[ 0.          0.08441426 -0.00012946],1
2310,740,[ 0.         -0.31087786  0.00034741],1
2311,48,[ 0.         -0.22458841  0.00032242],1
2312,1500,[ 0.         -0.27867142  0.00036483],1
2313,2164,[ 0.         -0.43263566  0.00087743],1
2314,2121,[ 0.         -0.17878191  0.00019922],1
2315,704,[ 0.          0.1234326  -0.00021294],1
2316,399,[ 0.00000000e+00 -4.98700980e-01  4.01886882e-04],1
2317,1327,[ 0.         -0.12943758  0.00024658],1
2318,508,[ 0.00000000e+00 -7.83942382e-03  2.37024928e-05],1
2319,1122,[ 0.          0.17350431 -0.00032221],1
2320,1224,[ 0.00000000e+00 -1.14948999e-01  1.08691126e-04],1
2321,2466,[ 0.          0.25639    -0.00027634],1
2322,1775,[ 0.          0.12403344 -0.00012601],1
2323,1389,[ 0.         -0.22186865  0.00039428],1
2324,743,[ 0.00000000e+00 -3.40621100e-01  3.28980437e-04],1
2325,3,[ 0.          0.15159667 -0.0002902 ],1
2326,214,[ 0.00000000e+00  8.30874009e-02 -9.11108909e-05],1
2327,2476,[ 0.          0.40614802 -0.00061085],1
2328,2282,[ 0.00000000e+00 -2.22365290e-02  2.84739964e-05],1
2329,50,[ 0.        -0.5470007  0.0008125],1
2330,814,[ 0.00000000e+00 -1.16337006e-02  6.89160464e-05],1
2331,2372,[ 0.          0.29059216 -0.00033562],1
2332,1644,[ 0.          0.21095318 -0.00031985],1
2333,842,[ 0.00000000e+00  7.92010663e-02 -1.81870520e-05],1
2334,1313,[ 0.00000000e+00 -8.88008205e-02  2.68134072e-05],1
2335,660,[ 0.00000000e+00 -8.06194872e-02  6.55202266e-05],1
2336,577,[ 0.         -0.4872525   0.00061781],1
2337,1381,[ 0.00000000e+00  1.90290788e-02 -2.08474099e-05],1
2338,289,[ 0.         -0.07227385  0.00013683],1
2339,1935,[ 0.          0.15730694 -0.0001661 ],1
2340,696,[ 0.00000000e+00 -2.71206819e-02  3.37115563e-05],1
2341,1100,[ 0.          0.09711345 -0.00011779],1
2342,1947,[ 0.          0.51574359 -0.00060475],1
2343,176,[ 0.          0.39053294 -0.00052271],1
2344,2212,[ 0.00000000e+00 -1.15715260e-02  1.90165887e-06],1
2345,1505,[ 0.          0.27346883 -0.00036276],1
2346,2337,[ 0.00000000e+00 -1.64730812e-02  1.38473653e-06],1
2347,496,[ 0.         -0.3221736   0.00033748],1
2348,1451,[ 0.00000000e+00 -1.30226074e-03  6.65715744e-06],1
2349,502,[ 0.00000000e+00 -5.88906408e-02  4.02807215e-07],1
2350,10,[ 0.00000000e+00 -2.10028170e-01  1.90342617e-04],1
2351,121,[ 0.          0.08920533 -0.00012952],1
2352,2388,[ 0.00000000e+00 -1.21749995e-01  1.02465078e-04],1
2353,1078,[ 0.00000000e+00  1.26283378e-02 -1.37445411e-05],1
2354,1721,[ 0.          0.27930562 -0.00033608],1
2355,237,[ 0.         -1.50101418  0.00178731],1
2356,2464,[ 0.          0.07954791 -0.00010352],1
2357,2494,[ 0.         -0.21412226  0.0002588 ],1
2358,2045,[ 0.          0.17470955 -0.00018325],1
2359,1237,[ 0.00000000e+00 -1.69513467e-02  4.96816179e-05],1
2360,1768,[0.00000000e+00 1.32566254e-02 1.98078112e-05],1
2361,531,[ 0.00000000e+00  7.33559458e-02 -8.75628752e-05],1
2362,2436,[ 0.         -0.00544644 -0.00021502],1
2363,977,[ 0.00000000e+00 -6.26980247e-04  1.13544560e-05],1
2364,1242,[ 0.00000000e+00  2.02296714e-02 -6.78995924e-05],1
2365,766,[ 0.00000000e+00  2.32766962e-02 -3.59489948e-05],1
2366,1842,[ 0.00000000e+00 -2.04752558e-01  1.52392712e-04],1
2367,2230,[ 0.00000000e+00  2.98209837e-02 -3.37356405e-05],1
2368,2264,[ 0.00000000e+00 -9.48242013e-02  9.77658737e-05],1
2369,1638,[ 0.          0.10598512 -0.00012198],1
2370,129,[ 0.00000000e+00 -1.35377093e-02  2.51707874e-06],1
2371,663,[ 0.00000000e+00 -1.62548870e-02  3.86505065e-06],1
2372,2071,[ 0.00000000e+00  8.28624864e-03 -2.59275436e-05],1
2373,649,[ 0.          0.23466163 -0.00048646],1
2374,292,[ 0.00000000e+00 -3.94047659e-02  3.41892856e-05],1
2375,1429,[ 0.00000000e+00 -7.87791356e-03  1.59005625e-05],1
2376,532,[ 0.         -0.26261525  0.00034179],1
2377,1546,[ 0.          0.21514694 -0.00024777],1
2378,2118,[ 0.          0.04295841 -0.00011267],1
2379,109,[ 0.         -0.26668731  0.00030679],1
2380,695,[ 0.          0.26271382 -0.00028125],1
2381,2041,[ 0.          0.15642609 -0.00017343],1
2382,156,[ 0.         -0.13204808  0.00013513],1
2384,2131,[ 0.          0.34955306 -0.00042602],1
2385,158,[ 0.00000000e+00  1.05282163e-02 -1.57869765e-05],1
2386,757,[ 0.00000000e+00  8.46336671e-02 -6.38826591e-05],1
2387,1741,[ 0.00000000e+00  2.45286924e-02 -4.40934355e-05],1
2388,771,[ 0.00000000e+00 -2.14759188e-02  3.38837773e-05],1
2389,458,[ 0.00000000e+00  7.32074631e-03 -8.84225748e-06],1
2390,1820,[ 0.          0.47867858 -0.0006185 ],1
2391,265,[ 0.          0.82496779 -0.00091096],1
2392,1812,[ 0.          0.09983906 -0.00010083],1
2393,2432,[ 0.00000000e+00  5.67883560e-03 -5.23958482e-05],1
2394,1999,[ 0.         -0.23509452  0.00031332],1
2395,1676,[ 0.         -0.49819245  0.00062588],1
2396,28,[0.00000000e+00 8.43004062e-03 2.64212232e-06],1
2397,1005,[ 0.00000000e+00 -4.92638589e-02  5.64242410e-05],1
2398,505,[ 0.00000000e+00  1.58192439e-02 -3.02411476e-06],1
2400,43,[ 0.          0.07824405 -0.0001059 ],1
2401,1541,[ 0.         -0.09223516  0.00014535],1
2402,1776,[ 0.00000000e+00 -5.78312758e-02  5.20405661e-05],1
2403,303,[ 0.         -0.04207193  0.00010567],1
2404,689,[ 0.         -1.35112944  0.00264982],1
2405,683,[ 0.00000000e+00  2.67015601e-03 -7.76716156e-05],1
2406,1759,[ 0.         -0.15022965  0.00020686],1
2407,1885,[0.00000000e+00 8.72408497e-03 9.30205465e-06],1
2408,101,[ 0.          0.20903384 -0.00027721],1
2409,1103,[ 0.          0.04819826 -0.00010491],1
2410,441,[ 0.00000000e+00 -2.01999193e-01  1.89466763e-04],1
2411,949,[0.00000000e+00 1.22248447e-02 2.01396923e-05],1
2412,2299,[ 0.00000000e+00  4.84652674e-02 -3.47544040e-05],1
2413,524,[ 0.00000000e+00 -2.39120220e-01  1.98419087e-04],1
2414,537,[ 0.          0.2418684  -0.00031608],1
2415,1050,[ 0.         -0.07699802  0.00014367],1
2416,2149,[ 0.          0.25643797 -0.00028394],1
2417,2359,[ 0.00000000e+00 -1.81340857e-02 -2.03563144e-05],1
2418,549,[ 0.00000000e+00 -4.34532087e-02  2.63311679e-05],1
2419,2271,[ 0.0000000e+00  1.1333268e-02 -1.0670739e-05],1
2420,2172,[ 0.00000000e+00  1.44965207e-02 -3.28132620e-06],1
2421,164,[ 0.00000000e+00  1.35367896e-01 -1.32428364e-04],1
2422,2361,[ 0.          0.16674657 -0.00021402],1
2423,1964,[ 0.00000000e+00  8.87386684e-02 -9.17350607e-05],1
2424,1493,[ 0.00000000e+00 -2.37283231e-01  1.97424756e-04],1
2425,2481,[ 0.00000000e+00 -7.58020846e-02  9.13537386e-05],1
2426,2036,[ 0.          0.13239312 -0.00013944],1
2427,2188,[ 0.00000000e+00  4.61596733e-02 -2.49088966e-05],1
2428,151,[ 0.00000000e+00  6.98373180e-02 -8.32825208e-05],1
2429,1823,[ 0.00000000e+00 -7.16949159e-02  5.20885451e-05],1
2430,1271,[ 0.00000000e+00  1.27749549e-02 -1.54704689e-05],1
2431,1712,[ 0.00000000e+00 -5.88287634e-03 -6.74910275e-05],1
2432,1567,[ 0.00000000e+00 -5.70597390e-02  2.06084322e-05],1
2433,1819,[ 0.          0.19803879 -0.00022929],1
2434,485,[ 0.         -0.13588328  0.00017322],1
2435,618,[ 0.          0.10352544 -0.00010802],1
2436,1335,[0.00000000e+00 6.58998505e-03 2.45259114e-05],1
2437,638,[ 0.         -0.15605724  0.00017018],1
2438,1650,[ 0.          0.09539745 -0.00013129],1
2439,1446,[ 0.          0.0728625  -0.00011556],1
2440,1352,[ 0.00000000e+00 -8.43029087e-02  6.10190243e-05],1
2441,1972,[ 0.         -0.2448844   0.00036397],1
2442,1850,[ 0.00000000e+00  5.13881236e-02 -7.80612472e-05],1
2443,1748,[ 0.00000000e+00  3.40326530e-02 -3.82588338e-05],1
2444,747,[ 0.00000000e+00  2.02675322e-02 -2.77381471e-05],1
2445,1666,[ 0.00000000e+00 -6.42722423e-03 -1.69591491e-05],1
2446,664,[ 0.         -0.30035609  0.00038173],1
2447,1578,[ 0.00000000e+00 -1.76587270e-02  5.65509044e-05],1
2448,2386,[ 0.          0.28506301 -0.00033122],1
2449,1839,[ 0.00000000e+00  4.48009427e-02 -7.66830246e-05],1
2450,436,[ 0.         -0.33874135  0.00042383],1
2451,2496,[ 0.         -0.19628481  0.00021497],1
2452,2343,[ 0.00000000e+00  5.97803619e-02 -7.46470837e-05],1
2453,1966,[ 0.00000000e+00 -1.36211289e-01  1.31253697e-04],1
2454,919,[ 0.00000000e+00  2.23933576e-02 -1.71016442e-05],1
2455,415,[ 0.         -0.66151801  0.00072559],1
2456,379,[-1.35525272e-20  1.16391403e-07  9.60229077e-05],1
2457,2474,[ 0.00000000e+00 -2.49759754e-02  2.47904258e-05],1
2458,201,[ 0.00000000e+00  2.52339378e-01 -2.31998596e-04],1
2459,1265,[ 0.00000000e+00 -6.89034367e-02  2.93148062e-05],1
2460,1618,[0.00000000e+00 1.65283790e-02 1.11047057e-05],1
2461,2123,[ 0.00000000e+00  1.58030764e-01 -1.06672960e-04],1
2462,66,[ 0.         -0.12678877  0.00016245],1
2463,1087,[ 0.         -0.12932411  0.00016399],1
2464,1394,[ 0.00000000e+00 -6.76014804e-02  8.81778870e-05],1
2465,1815,[0.00000000e+00 7.05801981e-02 3.43693072e-06],1
2466,1171,[ 0.         -0.07734607  0.00017793],1
2467,1283,[ 0.0000000e+00 -4.3363951e-02  4.2656496e-05],1
2468,1995,[ 0.00000000e+00  1.25409910e-02 -5.99468353e-05],1
2469,1074,[ 0.00000000e+00  1.28879578e-01 -1.08574376e-04],1
2470,1807,[ 0.          0.06613311 -0.00013249],1
2471,492,[ 0.         -0.13257727  0.00018201],1
2472,2278,[ 0.00000000e+00 -5.96085879e-02  6.12617813e-05],1
2473,2147,[ 0.          0.29046199 -0.00031106],1
2474,2167,[ 0.          0.04778883 -0.00011583],1
2475,622,[ 0.00000000e+00  1.01337338e-02 -2.99708215e-05],1
2476,6,[ 0.00000000e+00 -7.49016828e-02  7.03619773e-05],1
2477,2433,[ 0.00000000e+00  6.91657133e-02 -9.66429360e-05],1
2478,1678,[ 0.00000000e+00 -1.35885754e-01  9.83898328e-05],1
2479,2315,[ 0.         -1.55757754  0.00166749],1
2480,353,[0.00000000e+00 3.18203155e-02 8.51691064e-06],1
2481,732,[0.00000000e+00 2.04201146e-02 2.13190337e-05],1
2482,764,[ 0.         -0.19115582  0.00021197],1
2483,2338,[ 0.00000000e+00 -6.74372448e-02  8.93326968e-05],1
2484,1424,[ 0.00000000e+00 -4.39219192e-02  7.16780412e-05],1
2485,2256,[ 0.         -0.17730473  0.00028028],1
2486,1235,[ 0.00000000e+00 -7.13860474e-03  6.65136796e-05],1
2487,2373,[ 0.          0.15977808 -0.00020726],1
2488,440,[ 0.         -1.61371277  0.00260274],1
2489,2202,[ 0.00000000e+00  7.37127762e-02 -9.82757177e-05],1
2490,1594,[ 0.00000000e+00  7.96421422e-02 -8.43936718e-05],1
2491,540,[0.00000000e+00 4.44368900e-02 1.77195876e-05],1
2492,1516,[0.00000000e+00 1.87854008e-02 5.12906734e-05],1
2493,338,[ 0.         -0.15128384  0.0001861 ],1
2495,615,[ 0.          0.47534381 -0.00050768],1
2496,1077,[ 0.00000000e+00  3.70020023e-01 -2.58450426e-04],1
2497,1581,[ 0.          0.07814417 -0.00010716],1
2498,1984,[ 0.00000000e+00 -7.66277083e+01  6.15318627e-02],1
2499,2325,[ 0.00000000e+00 -3.97431308e+02  2.91173077e-01],1
